architecture,family,design,coupling,N,p,g,se_A,se_B,sp_A,sp_B,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,mean_naive_CI_width,naive_CI_excludes_zero,naive_CI_excludes_zero_mcse,naive_CI_excludes_zero_lo,naive_CI_excludes_zero_hi,expected_A,expected_B,expected_delta,expected_RC,analytic_z_delta,e,q,n_A,n_B,d_A,d_B,f_A,f_B
A,sample_size,paired,shared,1000,0.05,0,0.8,0.75,1,1,10000,10000,0,0.0400231,0.0375421,-0.002481,-0.002481,-0,0.00158420010384,1.58420010384e-05,-0.0619720967279,-0.0619892012363,-0.147058823529,0,-0.006,0,0.6002,0.00489857081198,0.590562267448,0.609760779278,0,0,0,0.000383998370677,0.1658,0.00371901008334,0.158639476237,0.173217188274,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0906,0.00287039439799,0.0851302230465,0.0963841948194,0.00567840693863,0.2392,0.00426595077327,0.230940042523,0.247660251027,0.04,0.0375,-0.0025,-0.0625,1.19934343862,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.775,1,1,10000,10000,0,0.0400345,0.0387936,-0.0012409,-0.0012409,-0,0.00111175122625,1.11175122625e-05,-0.0310108408809,-0.0309957661517,-0.0967741935484,0,-0.004,0,0.2409,0.004276297347,0.232619123935,0.249379864021,0,0,0,0.000383998370677,0.0211,0.00143717744207,0.0184616240216,0.0241061696178,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.2886,0.00453111509454,0.279801689061,0.29756066545,0.00356836669182,0.0361,0.0018653897716,0.032618404149,0.0399378695393,0.04,0.03875,-0.00125,-0.03125,0.818528442794,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.8,1,1,10000,10000,0,0.0400325,0.0400325,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0,0.000383998370677,0.04,0.04,0,0,0,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.825,1,1,10000,10000,0,0.0400399,0.0412794,0.0012395,0.0012395,-0,0.00111142398585,1.11142398585e-05,0.0317929737726,0.0309566207708,0,0.103448275862,0,0.004,0,0,0,0.000383998370677,0.2466,0.00431031831771,0.238250298229,0.255144312145,0,0,0,0.000383998370677,0.0277,0.00164111882568,0.0246603363379,0.0311023885231,0.7119,0.00452877897451,0.702943718433,0.720693543057,0.2881,0.00452877897451,0.279306456943,0.297056281567,0.00356716644316,0.0363,0.0018703558485,0.0328086111183,0.0401475089707,0.04,0.04125,0.00125,0.03125,-0.944733974941,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.85,1,1,10000,10000,0,0.0400399,0.0425168,0.0024769,0.0024769,-0,0.00158345101652,1.58345101652e-05,0.0635000499023,0.0618607938581,0,0.162162162162,0,0.006,0,0,0,0.000383998370677,0.5911,0.0049163074558,0.581431018926,0.600699016571,0,0,0,0.000383998370677,0.1786,0.0038301702312,0.171216848212,0.18622998594,0.9092,0.00287324485556,0.90341030058,0.914675435153,0.0908,0.00287324485556,0.0853245648467,0.0965896994199,0.00567246711938,0.2383,0.00426043554112,0.230051190773,0.246749793974,0.04,0.0425,0.0025,0.0625,-1.45883893843,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.875,1,1,10000,10000,0,0.0400399,0.0437629,0.003723,0.003723,-0,0.00193996065546,1.93996065546e-05,0.0954203510289,0.0929822502054,0,0.216216216216,0,0.008,0,0,0,0.000383998370677,0.8102,0.0039214278012,0.802395579106,0.817766188305,0,0,0,0.000383998370677,0.4109,0.00491997144301,0.401293038332,0.420575390178,0.9748,0.00156732128168,0.971540967304,0.977694387843,0.0252,0.00156732128168,0.0223056121568,0.028459032696,0.00721997860889,0.5117,0.00499863091256,0.501900250851,0.521490763587,0.04,0.04375,0.00375,0.09375,-1.3917808036,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.9,1,1,10000,10000,0,0.0400399,0.0450105,0.0049706,0.0049706,-0,0.002233972852,2.233972852e-05,0.127390523289,0.124141169184,0.0243902439024,0.266666666667,0.001,0.01,0,0,0,0.000383998370677,0.917,0.00275882221247,0.911431347858,0.922248397501,0,0,0,0.000383998370677,0.6322,0.00482206553253,0.622699839052,0.641598631779,0.9934,0.000809718469593,0.991612549226,0.994808521182,0.0066,0.000809718469593,0.00519147881793,0.00838745077425,0.00846353575356,0.7304,0.00443752002812,0.721615367322,0.739007686228,0.04,0.045,0.005,0.125,-1.31604105993,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.925,1,1,10000,10000,0,0.0400399,0.0462845,0.0062446,0.0062446,-0,0.00246007642922,2.46007642922e-05,0.160062454398,0.155959430468,0.047619047619,0.317073170732,0.002,0.011,0,0,0,0.000383998370677,0.9701,0.00170311449997,0.96657720178,0.973261762952,0,0,0,0.000383998370677,0.8049,0.00396277667804,0.797016628129,0.812549209664,0.9981,0.000435475602072,0.997034204983,0.99878325584,0.0019,0.000435475602072,0.00121674415963,0.00296579501724,0.00955820805705,0.8761,0.00329467433899,0.869497759994,0.882413396432,0.04,0.04625,0.00625,0.15625,-0.219505375356,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.95,1,1,10000,10000,0,0.0400399,0.0475306,0.0074907,0.0074907,-0,0.00268407040396,2.68407040396e-05,0.191982755525,0.187080886815,0.0652173913043,0.363636363636,0.003,0.013,0,0,0,0.000383998370677,0.9896,0.00101448706251,0.987415147909,0.991408840886,0,0,0,0.000383998370677,0.9018,0.00297584878648,0.895812232179,0.90747918673,0.9996,0.000199959995999,0.998971871665,0.999844437163,0.0004,0.000199959995999,0.000155562836623,0.00102812833536,0.0105067708553,0.9438,0.00230307533529,0.939113287127,0.94814587592,0.04,0.0475,0.0075,0.1875,-0.346488675792,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,0.975,1,1,10000,10000,0,0.0400399,0.048768,0.0087281,0.0087281,-0,0.00290510143565,2.90510143565e-05,0.223689831654,0.217985059903,0.0847104519774,0.411764705882,0.004,0.015,0,0,0,0.000383998370677,0.9966,0.000582103083654,0.995252794635,0.997565818184,0,0,0,0.000383998370677,0.9539,0.00209701669044,0.949612720389,0.95783868589,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0.0113642740412,0.976,0.00153049011758,0.972812522525,0.978821911027,0.04,0.04875,0.00875,0.21875,-0.75384631088,,,,,,,,
A,sample_size,paired,shared,1000,0.05,0,0.8,1,1,1,10000,10000,0,0.0400399,0.0500075,0.0099676,0.0099676,-0,0.00311157812562,3.11157812562e-05,0.255482805427,0.248941680674,0.104166666667,0.459459459459,0.004,0.017,0,0,0,0.000383998370677,0.999,0.000316069612586,0.998160055613,0.999456714014,0,0,0,0.000383998370677,0.9791,0.0014304960678,0.976106813339,0.981725239422,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0121603593441,0.9913,0.000928671631956,0.989281775264,0.992940907937,0.04,0.05,0.01,0.25,-1.04127226417,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.6,1,1,10000,10000,0,0.0399839,0.0299936,-0.0099903,-0.0099903,-0,0.00817691213718,8.17691213718e-05,-0.231211513678,-0.249858067872,-0.540540540541,0.193548387097,-0.026,0.006,0.8511,0.00355989873451,0.843987941914,0.85794241443,0.0807,0.00272373842356,0.0755211783705,0.0862008426632,0.7863,0.00409917442908,0.778156617435,0.794223505097,0.051,0.00219997727261,0.0468579206089,0.055486909928,0.0998,0.00299733147983,0.0940781323757,0.10582921992,0.0214,0.00144713648285,0.0187420418498,0.0244255213906,0.0321333950829,0.2258,0.00418108072154,0.217711421724,0.234099162983,0.04,0.03,-0.01,-0.25,0.118626687401,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.625,1,1,10000,10000,0,0.0399839,0.0312492,-0.0087347,-0.0087347,-0,0.00824827977956,8.24827977956e-05,-0.199061945286,-0.21845542831,-0.521739130435,0.228626373626,-0.025,0.007,0.8055,0.00395815297835,0.797625453763,0.813139923232,0.1041,0.00305390225777,0.0982657051681,0.110238344742,0.7288,0.00444579081829,0.719999781436,0.737424500909,0.0705,0.00255987792678,0.0656459116352,0.0756839429652,0.1267,0.00332636603518,0.120323464829,0.133363228355,0.0305,0.00171958570592,0.0273057888562,0.0340547856138,0.0324134489962,0.1815,0.003854319006,0.174068437445,0.189176169517,0.04,0.03125,-0.00875,-0.21875,0.185493222937,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.65,1,1,10000,10000,0,0.0399839,0.0325432,-0.0074407,-0.0074407,-0,0.00827581611826,8.27581611826e-05,-0.165996630828,-0.186092402192,-0.487179487179,0.28125,-0.023,0.009,0.7567,0.00429074713774,0.748192754787,0.76501010045,0.1369,0.00343741748992,0.130302066087,0.14377679353,0.6762,0.00467924737538,0.666962694552,0.685301984422,0.0964,0.00295139018091,0.0907693978674,0.102340565617,0.1676,0.00373510695965,0.160407258753,0.175048023363,0.0327,0.00177850245994,0.0293896944976,0.0363691903797,0.0326988767908,0.1411,0.00348124675942,0.134414616928,0.148061017102,0.04,0.0325,-0.0075,-0.1875,0.716545645198,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.675,1,1,10000,10000,0,0.0399839,0.0337074,-0.0062765,-0.0062765,-0,0.00839835108698,8.39835108698e-05,-0.135927530997,-0.156975682712,-0.470615982242,0.305555555556,-0.023,0.01,0.704,0.00456490963766,0.694975980851,0.712867347814,0.1784,0.00382849108658,0.171020213735,0.186026774018,0.6157,0.00486429347388,0.606123458495,0.625187684282,0.1243,0.00329923491131,0.117977518788,0.130911017588,0.2135,0.00409777683629,0.205579309099,0.221640721967,0.034,0.0018122913673,0.0306230940918,0.0377347923897,0.0329540663711,0.1141,0.00317932681554,0.108016253405,0.120480116538,0.04,0.03375,-0.00625,-0.15625,-0.315538130349,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.7,1,1,10000,10000,0,0.0399839,0.0350671,-0.0049168,-0.0049168,-0,0.00855816580701,8.55816580701e-05,-0.100654613632,-0.122969495222,-0.446822508399,0.375,-0.022,0.012,0.6415,0.00479559954542,0.632048109566,0.650843218895,0.2232,0.00416391354377,0.215146044976,0.231466536522,0.5515,0.00497340678007,0.54173437758,0.561226070588,0.1578,0.00364553370578,0.150786453019,0.165076355465,0.2634,0.00440477513614,0.254858832971,0.272122875058,0.0392,0.00194070502653,0.0355698505849,0.0431840423135,0.0332483895905,0.0906,0.00287039439799,0.0851302230465,0.0963841948194,0.04,0.035,-0.005,-0.125,0.972170928634,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.725,1,1,10000,10000,0,0.0399839,0.0363013,-0.0036826,-0.0036826,-0,0.00845109456461,8.45109456461e-05,-0.0698405873362,-0.0921020710836,-0.423076923077,0.411764705882,-0.021,0.013,0.5872,0.00492337445255,0.577518673525,0.596814357159,0.2629,0.00440208575564,0.254364292731,0.271617799296,0.4917,0.00499931105254,0.481906598536,0.501499775837,0.1967,0.00397503597468,0.189026164704,0.204606768708,0.3095,0.00462287518759,0.300513927276,0.318632376103,0.0442,0.00205539193343,0.0403435047015,0.0484065482132,0.0335108678158,0.0678,0.00251402386624,0.063036719271,0.0728952089206,0.04,0.03625,-0.00375,-0.09375,0.797529828648,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.75,1,1,10000,10000,0,0.0399839,0.037545,-0.0024389,-0.0024389,-0,0.00855864427519,8.55864427519e-05,-0.0377032902259,-0.0609970513132,-0.391304347826,0.458361486486,-0.019,0.014,0.5235,0.00499447444683,0.513703861499,0.533278090577,0.3131,0.00463754665745,0.304083806808,0.322259731783,0.4335,0.00495558018803,0.423814608647,0.443236463137,0.2371,0.00425304114723,0.228866134914,0.245535771429,0.3673,0.00482069196278,0.357904250778,0.376797662389,0.0429,0.00202631660902,0.0391009030422,0.0470501482683,0.0337738064133,0.053,0.00224033479641,0.0487781606143,0.0575651339291,0.04,0.0375,-0.0025,-0.0625,0.713898113246,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.775,1,1,10000,10000,0,0.0399839,0.0388285,-0.0011554,-0.0011554,-0,0.0086395784082,8.6395784082e-05,-0.00475399100073,-0.0288966308939,-0.372549019608,0.515151515152,-0.018,0.016,0.4593,0.00498340756912,0.449550192365,0.469081065102,0.366,0.00481709456,0.356611796592,0.375491114972,0.3651,0.00481458191331,0.355717063977,0.374586538783,0.2845,0.00451175963456,0.275741175988,0.29342432731,0.4262,0.004945235687,0.416537674929,0.435919003231,0.0456,0.00208616010891,0.0416827531383,0.0498662245809,0.0340426135768,0.0501,0.00218151300707,0.0459944054659,0.054551116268,0.04,0.03875,-0.00125,-0.03125,1.0949608364,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.8,1,1,10000,10000,0,0.0399839,0.0400511,6.72e-05,6.72e-05,-0,0.00877982873975,8.77982873975e-05,0.026789957384,0.00168067647228,-0.354166666667,0.548470522803,-0.017,0.017,0.4028,0.00490461170736,0.393226235701,0.412448413583,0.4201,0.00493574705592,0.410458603897,0.429802759043,0.3135,0.00463915671216,0.304480499475,0.322662731917,0.3371,0.0047271935649,0.327898992066,0.346426114604,0.4832,0.00499717680296,0.473414043165,0.49299885918,0.0455,0.00208398056613,0.0415870570145,0.0497619975044,0.034295848016,0.05,0.00217944947177,0.0458984826906,0.054447115843,0.04,0.04,0,0,0.765390783715,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.825,1,1,10000,10000,0,0.0399839,0.0412688,0.0012849,0.0012849,-0,0.0087901227873,8.7901227873e-05,0.0577000158271,0.0321354345124,-0.326086956522,0.6,-0.016,0.019,0.3476,0.00476208189766,0.33832662104,0.356990421663,0.4738,0.00499313088152,0.46402557804,0.483594543475,0.2628,0.00440154700077,0.254265386404,0.271516782423,0.38,0.0048538644398,0.370534395438,0.389557764171,0.5388,0.00498492286801,0.529016696278,0.548553505449,0.0466,0.00210780549387,0.0426400074901,0.0509082022324,0.0345444234975,0.0512,0.00220405444579,0.047049863664,0.0556948132735,0.04,0.04125,0.00125,0.03125,0.397036547094,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.85,1,1,10000,10000,0,0.0399839,0.0425111,0.0025272,0.0025272,-0,0.00885306149475,8.85306149475e-05,0.0894919218723,0.0632054401897,-0.30612244898,0.642857142857,-0.015,0.02,0.3016,0.00458952546567,0.292682285235,0.310670085318,0.5246,0.00499394473337,0.514804476722,0.534376630558,0.2196,0.00413975651458,0.211594742918,0.227820603368,0.4362,0.00495912855248,0.426506621213,0.445942376979,0.591,0.00491649265229,0.581330694559,0.600599417738,0.0428,0.00202405928767,0.0390053588429,0.0469457692673,0.034796572179,0.0583,0.00234309858948,0.0538749733518,0.0630642508089,0.04,0.0425,0.0025,0.0625,0.307238349312,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.875,1,1,10000,10000,0,0.0399839,0.0437964,0.0038125,0.0038125,-0,0.00896356950706,8.96356950706e-05,0.122913924138,0.0953508787287,-0.288888888889,0.6875,-0.014,0.021,0.2512,0.00433703308726,0.242796205396,0.259794872194,0.5851,0.00492704769614,0.575412284686,0.594722358792,0.1816,0.00385514513345,0.17416678101,0.189277749153,0.4969,0.00499990389908,0.487103440456,0.506698940334,0.645,0.00478513322699,0.635567267012,0.65432137346,0.0408,0.0019782659073,0.0370957383513,0.0448569257523,0.0350559437377,0.0713,0.00257325299961,0.0664194189232,0.0765098212799,0.04,0.04375,0.00375,0.09375,0.697266863952,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.9,1,1,10000,10000,0,0.0399839,0.0450127,0.0050288,0.0050288,-0,0.00898858442832,8.98858442832e-05,0.153632338305,0.125770622676,-0.255828861061,0.709792626728,-0.012,0.023,0.2129,0.00409357533215,0.204987768778,0.221032723087,0.6269,0.00483628359384,0.61737402379,0.636328517423,0.1505,0.00357560833985,0.143626204339,0.157642210522,0.5413,0.00498291390654,0.531519671501,0.551048610233,0.6899,0.00462534312241,0.680763020176,0.698891137243,0.0361,0.0018653897716,0.032618404149,0.0399378695393,0.0352966879985,0.0812,0.00273142014344,0.0760059459629,0.0867156910724,0.04,0.045,0.005,0.125,0.320406402473,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.925,1,1,10000,10000,0,0.0399839,0.0462509,0.006267,0.006267,-0,0.00899474299467,8.99474299467e-05,0.185245809305,0.15673808708,-0.232558139535,0.774283154122,-0.011,0.024,0.1735,0.00378678953733,0.166203770428,0.181046980508,0.6767,0.00467736154258,0.667466196487,0.685798098488,0.1171,0.00321539406605,0.110944471211,0.123549594741,0.5925,0.00491369260333,0.582835603359,0.602093356942,0.7376,0.00439938904849,0.728887290814,0.74613023316,0.0351,0.00184032578638,0.031667825249,0.0388892164361,0.0355406734723,0.1017,0.00302253387078,0.0959280521185,0.107777840984,0.04,0.04625,0.00625,0.15625,0.188999285584,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.95,1,1,10000,10000,0,0.0399839,0.0475114,0.0075275,0.0075275,-0,0.00921138039074,9.21138039074e-05,0.218162541963,0.188263275969,-0.214320728291,0.818181818182,-0.01,0.025,0.1449,0.00351999985795,0.138137261958,0.151935453685,0.7182,0.00449876383021,0.709300091401,0.72693233171,0.096,0.00294591242232,0.0903802776314,0.101929993052,0.639,0.00480290537071,0.629534758889,0.648358489564,0.7745,0.00417911174773,0.766204578394,0.7825846065,0.0303,0.00171411522366,0.0271165660693,0.0338441620002,0.0357870233469,0.1295,0.00335752513021,0.12306136861,0.136223174182,0.04,0.0475,0.0075,0.1875,0.298543745166,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,0.975,1,1,10000,10000,0,0.0399839,0.0487728,0.0087889,0.0087889,-0,0.00931976515757,9.31976515757e-05,0.250788452658,0.219810973917,-0.196078431373,0.861135057471,-0.01,0.027,0.1151,0.00319142585689,0.108992176037,0.121503425909,0.7626,0.00425489412324,0.754160714362,0.770837609694,0.0742,0.0026209608925,0.0692249019591,0.0795021110534,0.6839,0.00464952459935,0.674717958116,0.692940807283,0.8144,0.00388783538746,0.806659760233,0.821898781592,0.0297,0.00169758387127,0.0265491315665,0.033212057301,0.0360311790311,0.1654,0.00371541168648,0.158246677408,0.172810294302,0.04,0.04875,0.00875,0.21875,0.417392491574,,,,,,,,
A,sample_size,repeated,shared,1000,0.05,0,0.8,1,1,1,10000,10000,0,0.0399839,0.0499581,0.0099742,0.0099742,-0,0.00930611598571,9.30611598571e-05,0.280635131284,0.249455405801,-0.173076923077,0.903225806452,-0.008,0.028,0.0907,0.00287182015454,0.085227392914,0.0964869481522,0.7988,0.00400897193804,0.790828491585,0.806542030989,0.0598,0.00237115921018,0.0553194681211,0.0646186040445,0.7276,0.00445194609132,0.718788185678,0.736237018263,0.8466,0.00360372640471,0.839403834359,0.85352997797,0.027,0.00162083311911,0.024000277571,0.0303629848877,0.0362574056852,0.1908,0.00392931749799,0.183217974928,0.198619489664,0.04,0.05,0.01,0.25,-0.277237034651,,,,,,,,
A,sample_size,paired,shared,5000,0.05,0,0.8,0.6,1,1,10000,10000,0,0.03998718,0.03000554,-0.00998164,-0.00998164,-0,0.00140557336132,1.40557336132e-05,-0.249615679306,-0.249621003532,-0.310189176245,-0.190476190476,-0.0128,-0.0074,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00549730425254,1,0,0.999616001629,1,0.04,0.03,-0.01,-0.25,1.30622851181,,,,,,,,
A,sample_size,paired,shared,5000,0.05,0,0.8,0.625,1,1,10000,10000,0,0.03996004,0.03121078,-0.00874926,-0.00874926,-0,0.00131163161373,1.31163161373e-05,-0.218935083116,-0.218950231281,-0.276384804205,-0.163740031898,-0.0114,-0.0062,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00514822189364,1,0,0.999616001629,1,0.04,0.03125,-0.00875,-0.21875,0.0564182802745,,,,,,,,
A,sample_size,paired,shared,5000,0.05,0,0.8,0.65,1,1,10000,10000,0,0.0399594,0.03246354,-0.00749586,-0.00749586,-0,0.00121342906732,1.21342906732e-05,-0.187607429442,-0.187586900704,-0.243523316062,-0.135415529476,-0.01,-0.0052,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9996,0.000199959995999,0.998971871665,0.999844437163,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0047659949654,1,0,0.999616001629,1,0.04,0.0325,-0.0075,-0.1875,0.341181871402,,,,,,,,
A,sample_size,paired,shared,5000,0.05,0,0.8,0.675,1,1,10000,10000,0,0.03993122,0.0336904,-0.00624082,-0.00624082,-0,0.00111692724931,1.11692724931e-05,-0.156282133999,-0.156289239347,-0.207547169811,-0.107473335445,-0.0086,-0.0042,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9899,0.000999899494949,0.987743478501,0.991680279896,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00434819752087,1,0,0.999616001629,1,0.04,0.03375,-0.00625,-0.15625,0.82189775616,,,,,,,,
A,sample_size,paired,shared,5000,0.05,0,0.8,0.7,1,1,10000,10000,0,0.039954,0.0349528,-0.0050012,-0.0050012,-0,0.000996691476531,9.96691476531e-06,-0.125166436257,-0.125173950043,-0.173076923077,-0.0810810810811,-0.007,-0.0032,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.8614,0.00345528638466,0.854488864471,0.868033581507,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00389106442129,1,0,0.999616001629,1,0.04,0.035,-0.005,-0.125,-0.120398340735,,,,,,,,
A,sample_size,paired,shared,5000,0.05,0,0.8,0.725,1,1,10000,10000,0,0.0399531,0.03622038,-0.00373272,-0.00373272,-0,0.000869319833719,8.69319833719e-06,-0.0934115245871,-0.0934275437951,-0.136363636364,-0.0546448087432,-0.0056,-0.0022,0.9857,0.00118724513054,0.983179517246,0.987847466737,0,0,0,0.000383998370677,0.3659,0.00481681627219,0.356512380103,0.37539060826,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.00335722090729,1,0,0.999616001629,1,0.04,0.03625,-0.00375,-0.09375,1.98776092869,,,,,,,,
